AccidentUID,AccidentType,AccidentType_de,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_de,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_de,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_de,AccidentMonth_en,AccidentWeekDay,AccidentWeekDay_de,AccidentWeekDay_en,AccidentHour,AccidentHour_text
4DA8A40843460158E0530A839427E4AD,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2642359","1218996",LU,"1151","2017","4",April,April,aw402,Dienstag,Tuesday,"17",17h-18h
4DFD4F5CBC8D01E4E0530A8394270516,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt433,Nebenstrasse,Minor road,"2664409","1215104",LU,"1024","2017","4",April,April,aw403,Mittwoch,Wednesday,"06",06h-07h
50A657A52DF20190E0530A83942743CE,at3,Abbiegeunfall,Accident when turning left or right,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2663302","1216084",LU,"1040","2017","4",April,April,aw403,Mittwoch,Wednesday,"15",15h-16h
4E11E816A379018AE0530A8394277674,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2650229","1224920",LU,"1103","2017","4",April,April,aw404,Donnerstag,Thursday,"16",16h-17h
4FC73AF4D4A902DCE0530A839427F19C,at1,Überholunfall oder Fahrstreifenwechsel,Accident when overtaking or changing lanes,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2649364","1225769",LU,"1103","2017","4",April,April,aw404,Donnerstag,Thursday,"18",18h-19h
4E871FB316D50140E0530A8394274695,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2671095","1216747",LU,"1053","2017","4",April,April,aw405,Freitag,Friday,"12",12h-13h
50A8B3D4CF27017AE0530A839427082E,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2666036","1212653",LU,"1061","2017","4",April,April,aw405,Freitag,Friday,"19",19h-20h
5442F71BF3EA01C0E0530A8394270308,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2654425","1223776",LU,"1084","2017","4",April,April,aw405,Freitag,Friday,"19",19h-20h
4EC43AD11D560118E0530A8394277555,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2665088","1213433",LU,"1054","2017","4",April,April,aw406,Samstag,Saturday,"06",06h-07h
4E64901B97FB01C8E0530A83942720A1,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2656282","1221653",LU,"1102","2017","4",April,April,aw406,Samstag,Saturday,"15",15h-16h
4EAF78AC3BD10104E0530A839427E606,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2670040","1216305",LU,"1053","2017","4",April,April,aw401,Montag,Monday,"05",05h-06h
4FE0A0E5183B0180E0530A839427268C,at3,Abbiegeunfall,Accident when turning left or right,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2637312","1220692",LU,"1150","2017","4",April,April,aw401,Montag,Monday,"11",11h-12h
4FE0A0D8A449013AE0530A8394270F8D,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2651215","1224895",LU,"1103","2017","4",April,April,aw401,Montag,Monday,"15",15h-16h
5019FF91C0790164E0530A839427614D,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2666298","1210734",LU,"1061","2017","4",April,April,aw402,Dienstag,Tuesday,"00",00h-01h
52EEC8CF2BC60124E0530A839427652C,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2665557","1211207",LU,"1061","2017","4",April,April,aw402,Dienstag,Tuesday,"07",07h-08h
4EC391D2B57B00FCE0530A839427A328,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2664529","1209740",LU,"1059","2017","4",April,April,aw402,Dienstag,Tuesday,"10",10h-11h
4FA4B5A315D10078E0530A83942781BC,at8,Fussgängerunfall,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,Accident with severe injuries,true,false,false,rt433,Nebenstrasse,Minor road,"2663666","1214544",LU,"1024","2017","4",April,April,aw402,Dienstag,Tuesday,"17",17h-18h
4E64901B99CF01C8E0530A83942720A1,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2666171","1212269",LU,"1061","2017","4",April,April,aw402,Dienstag,Tuesday,"18",18h-19h
4F1462F5863D0104E0530A839427A1C8,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2668835","1217460",LU,"1052","2017","4",April,April,aw403,Mittwoch,Wednesday,"06",06h-07h
4DE4E3788E5000A4E0530A839427862D,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2672489","1219761",LU,"1033","2017","4",April,April,aw403,Mittwoch,Wednesday,"11",11h-12h
50A8B3D4CE85017AE0530A839427082E,at1,Überholunfall oder Fahrstreifenwechsel,Accident when overtaking or changing lanes,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2669293","1212351",LU,"1061","2017","4",April,April,aw403,Mittwoch,Wednesday,"16",16h-17h
4F2839171241003EE0530A839427664B,at5,Überqueren der Fahrbahn,Accident when crossing the lane(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2663286","1214762",LU,"1024","2017","4",April,April,aw404,Donnerstag,Thursday,"09",09h-10h
4FCA09F0290D0160E0530A8394270147,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2663976","1213297",LU,"1024","2017","4",April,April,aw404,Donnerstag,Thursday,"12",12h-13h
50E51169259501AEE0530A83942755AC,at8,Fussgängerunfall,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,Accident with severe injuries,true,false,false,rt432,Hauptstrasse,Principal road,"2648266","1231823",LU,"1104","2017","4",April,April,aw405,Freitag,Friday,"17",17h-18h
53F2B8DA61FA01ECE0530A839427B5A1,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2663784","1226879",LU,"1031","2017","4",April,April,aw405,Freitag,Friday,"17",17h-18h
50418B836B7401D0E0530A8394270358,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2640310","1233141",LU,"1140","2017","4",April,April,aw405,Freitag,Friday,"17",17h-18h
4FB3245962740010E0530A8394275422,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2676240","1209524",LU,"1069","2017","4",April,April,aw405,Freitag,Friday,"21",21h-22h
4FA4B5A3148D0078E0530A83942781BC,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2675800","1209854",LU,"1069","2017","4",April,April,aw406,Samstag,Saturday,"06",06h-07h
4F121142F26F00EEE0530A839427487F,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2664204","1213351",LU,"1024","2017","4",April,April,aw406,Samstag,Saturday,"13",13h-14h
50E38456B64D01BCE0530A839427FEDA,at1,Überholunfall oder Fahrstreifenwechsel,Accident when overtaking or changing lanes,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2666148","1211475",LU,"1061","2017","4",April,April,aw406,Samstag,Saturday,"15",15h-16h
5019FF91C36C0164E0530A839427614D,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2666142","1211748",LU,"1061","2017","4",April,April,aw406,Samstag,Saturday,"17",17h-18h
5019FF91A7580164E0530A839427614D,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2671084","1211012",LU,"1063","2017","4",April,April,aw407,Sonntag,Sunday,"09",09h-10h
5040C0E5675900DEE0530A839427149F,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2651213","1226614",LU,"1099","2017","4",April,April,aw407,Sonntag,Sunday,"15",15h-16h
4FB580937AAB01EAE0530A839427951A,at3,Abbiegeunfall,Accident when turning left or right,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2668655","1215019",LU,"1054","2017","4",April,April,aw407,Sonntag,Sunday,"18",18h-19h
4FE0F32D02CA0126E0530A8394271F42,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2650230","1224916",LU,"1103","2017","5",Mai,May,aw401,Montag,Monday,"12",12h-13h
4FE0F32D2AFD0126E0530A8394271F42,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2652643","1214526",LU,"1098","2017","5",Mai,May,aw401,Montag,Monday,"13",13h-14h
51E7088C0C0A002AE0530A8394270428,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2648799","1225683",LU,"1089","2017","5",Mai,May,aw401,Montag,Monday,"13",13h-14h
50A657A52D560190E0530A83942743CE,at2,Auffahrunfall,Accident with rear-end collision,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2666260","1207852",LU,"1058","2017","5",Mai,May,aw401,Montag,Monday,"17",17h-18h
4F16716E563E005AE0530A839427A489,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2666216","1214421",LU,"1054","2017","5",Mai,May,aw401,Montag,Monday,"17",17h-18h
5273B5123E87003EE0530A83942770F6,at6,Frontalkollision,Accident with head-on collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2666685","1222799",LU,"1023","2017","5",Mai,May,aw401,Montag,Monday,"18",18h-19h
52EEC8CF2E7B0124E0530A839427652C,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt433,Nebenstrasse,Minor road,"2664924","1211741",LU,"1061","2017","5",Mai,May,aw401,Montag,Monday,"21",21h-22h
53F3F2D514DA01A2E0530A8394277827,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,true,false,rt433,Nebenstrasse,Minor road,"2667505","1220438",LU,"1026","2017","5",Mai,May,aw402,Dienstag,Tuesday,"11",11h-12h
4EC43AD122780118E0530A8394277555,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2647878","1232754",LU,"1104","2017","5",Mai,May,aw402,Dienstag,Tuesday,"12",12h-13h
4F01B9CD134C010AE0530A83942723F5,at1,Überholunfall oder Fahrstreifenwechsel,Accident when overtaking or changing lanes,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2665769","1209181",LU,"1061","2017","5",Mai,May,aw402,Dienstag,Tuesday,"16",16h-17h
4FE0A0E4BFD50180E0530A839427268C,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2666162","1208388",LU,"1058","2017","5",Mai,May,aw403,Mittwoch,Wednesday,"06",06h-07h
50BC05F8B91D017AE0530A8394276667,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2643500","1217681",LU,"1151","2017","5",Mai,May,aw403,Mittwoch,Wednesday,"16",16h-17h
516CCBD7F03601C2E0530A8394278295,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2663574","1213699",LU,"1061","2017","5",Mai,May,aw404,Donnerstag,Thursday,"07",07h-08h
4F5116504C4700DEE0530A8394272345,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2669743","1216648",LU,"1052","2017","5",Mai,May,aw404,Donnerstag,Thursday,"08",08h-09h
524CB186322F01D0E0530A83942712B3,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2675818","1218753",LU,"1064","2017","5",Mai,May,aw405,Freitag,Friday,"03",03h-04h
5030857C8C7000FAE0530A839427547F,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2666393","1214561",LU,"1054","2017","5",Mai,May,aw405,Freitag,Friday,"06",06h-07h
4FE0A0E4E7120180E0530A839427268C,at5,Überqueren der Fahrbahn,Accident when crossing the lane(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2665982","1211001",LU,"1061","2017","5",Mai,May,aw405,Freitag,Friday,"11",11h-12h
4F8B64ED51670166E0530A8394275F0A,at5,Überqueren der Fahrbahn,Accident when crossing the lane(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2648300","1228068",LU,"1089","2017","5",Mai,May,aw405,Freitag,Friday,"11",11h-12h
4F9F341448F70056E0530A839427ABAB,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2641637","1228684",LU,"1125","2017","5",Mai,May,aw405,Freitag,Friday,"18",18h-19h
502E6C1400AD0102E0530A83942775F0,at4,Einbiegeunfall,Accident when turning-into main road,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2663153","1209537",LU,"1059","2017","5",Mai,May,aw406,Samstag,Saturday,"09",09h-10h
51D4BF6E37F70058E0530A839427CBFE,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2666157","1208360",LU,"1058","2017","5",Mai,May,aw407,Sonntag,Sunday,"17",17h-18h
50F38CF4CCF000A4E0530A839427C91F,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2672342","1214735",LU,"1067","2017","5",Mai,May,aw401,Montag,Monday,"07",07h-08h
503F7E9585140132E0530A839427E7A1,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2664985","1214148",LU,"1024","2017","5",Mai,May,aw401,Montag,Monday,"08",08h-09h
50BD4AF244F802B2E0530A839427D732,at8,Fussgängerunfall,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,Accident with severe injuries,true,false,false,rt433,Nebenstrasse,Minor road,"2640502","1233032",LU,"1140","2017","5",Mai,May,aw401,Montag,Monday,"11",11h-12h
51867D6ABDAA02FAE0530A8394274382,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2651485","1224427",LU,"1103","2017","5",Mai,May,aw401,Montag,Monday,"12",12h-13h
51D41E60525100F8E0530A839427998A,at5,Überqueren der Fahrbahn,Accident when crossing the lane(s),as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2650469","1225503",LU,"1103","2017","5",Mai,May,aw401,Montag,Monday,"13",13h-14h
52609CCAE84500F6E0530A83942700EB,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2667904","1211905",LU,"1061","2017","5",Mai,May,aw401,Montag,Monday,"19",19h-20h
50418B83672E01D0E0530A8394270358,at6,Frontalkollision,Accident with head-on collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2657991","1216989",LU,"1093","2017","5",Mai,May,aw402,Dienstag,Tuesday,"06",06h-07h
